Sample,genome,Read Count,Mean,covered_fraction,Length
3000m3000m,A4500m4000m.156,59832,1.2786043,0.54839617,6341140
3000m3000m,A3500m1000m.139,277678,7.7068243,0.94993514,5096190
3000m3000m,A3000m150m.17,3516,0.24400125,0.030702064,807405
3000m3000m,A3000m2000m.214,675466,110.159386,0.9940255,845094
3000m3000m,A4500m2000m.214,6877,0.73872304,0.35807317,1279811
3000m3000m,A4500m2000m.155,6004,0.24726252,0.13697682,3009363
3000m3000m,A4500m50m.278,712,0.005619915,0.0019538244,4872495
3000m3000m,A3500m3000m.205,106723,5.841953,0.8970883,2469146
3000m3000m,A4500m1000m.13,18136,0.9033265,0.22947037,2648891
3000m3000m,A4500m150m.231,230,0.008100047,0.003779683,1586641
3000m3000m,R3500m150m.221,8235,0.91420096,0.03598184,1130070
3000m3000m,A3500m150m.334,126868,4.1263638,0.27704892,3918770
3000m3000m,R500m50m.94,23870,1.522549,0.066041335,2045840
3000m3000m,R3500m50m.246,147,0.0037794337,0.0019020017,1214510
3000m3000m,R4500m3000m.235,9850,1.0709702,0.5074958,1270444
3000m3000m,A4500m1000m.154,115652,9.881784,0.6594763,1474279
3000m3000m,A3500m150m.315,95117,5.464213,0.23486696,2154045
3000m3000m,A3000m150m.330,4028,0.077657305,0.025630714,4232383
3000m3000m,A3000m1000m.52,1537,0.050125077,0.013223159,2648535
3000m3000m,R4000m50m.115,368,0.006589329,0.0017308526,2157896
3000m3000m,A3500m50m.161,816,0.032292567,0.012076603,1404120
3000m3000m,A4500m500m.35,2126,0.07403228,0.009221649,1366350
3000m3000m,A4500m4000m.273,7557,2.8744187,0.8208069,358535
3000m3000m,A4500m4000m.238,19700,0.9072271,0.42743826,2926584
3000m3000m,A4500m50m.251,53388,0.14790408,0.041018404,13210217
3000m3000m,A4500m1000m.207,5503,0.32402766,0.06171295,1585275
3000m3000m,A4500m150m.263,1121,0.032331966,0.012814479,3042652
3000m3000m,A3500m50m.173,1010,0.030392861,0.010144736,2350283
3000m3000m,A4000m2000m.222,1662687,161.05354,0.98782873,1463528
3000m3000m,A3000m150m.22,28647,1.2048134,0.045337647,2898783
3000m3000m,A500m500m.30,4396,0.33415315,0.12903069,1796495
3000m3000m,R4000m3000m.146,533996,62.763985,0.99892795,1203292
3000m3000m,A4500m500m.155,3448,0.1190992,0.06281089,3100752
3000m3000m,A3000m150m.86,2528,0.04697863,0.00541319,4179421
3000m3000m,A4500m50m.215,131,0.0054618935,0.0030164965,1559425
3000m3000m,R4000m150m.142,99,0.005502745,0.001374022,770730
3000m3000m,A3000m50m.79,367,0.009206485,0.0016286153,1886265
3000m3000m,A3000m2000m.279,75865,4.3096485,0.9209535,2442954
3000m3000m,A4500m4000m.215,53938,2.6938648,0.7572443,2778703
3000m3000m,R500m150m.207,11858,1.350355,0.14175631,1086583
3000m3000m,R4500m2000m.74,12181,0.5558495,0.115941286,2499610
3000m3000m,A3500m150m.205,107,0.007063692,0.0037278023,983153
3000m3000m,A4500m50m.69,346,0.0062076324,0.0023290324,1895637
3000m3000m,A3000m2000m.64,43104,1.7990593,0.62215364,3343851
3000m3000m,A3500m1000m.132,174759,13.169473,0.7796764,1856138
3000m3000m,A3000m50m.277,2443,0.0869614,0.014352215,1423613
3000m3000m,A4500m3000m.284,36123,1.3291773,0.5486951,3688688
3000m3000m,A4000m150m.257,6890,0.28978115,0.019884478,2225907
3000m3000m,R4500m500m.131,8463,0.22430514,0.10686308,3787688
3000m3000m,A3500m50m.265,1101,0.03513047,0.010233384,1494618
3000m3000m,A3000m50m.317,590,0.020372996,0.0047039855,1340778
3000m3000m,R3500m3000m.36,320805,42.60835,0.99920106,1046380
3000m3000m,A3000m2000m.213,26728,0.7030924,0.11188634,4290220
3000m3000m,R3000m3000m.264,640371,77.25592,0.9999286,1134037
3000m3000m,A4500m150m.253,1298,0.045224916,0.009091128,1830796
3000m3000m,R4000m1000m.46,1629,0.09783367,0.054743856,1759412
3000m3000m,A3500m150m.75,5507,0.07329816,0.01747213,6375239
3000m3000m,A3500m2000m.38,174831,3.5288823,0.87129045,5253347
3000m3000m,A3000m2000m.141,8242,0.47231653,0.114375256,1871786
3000m3000m,A3000m50m.53,3229,0.26724303,0.15909179,1685065
3000m3000m,A4000m1000m.43,1504,0.5248693,0.18300718,291841
3000m3000m,A4500m500m.62,19863,0.5652245,0.05894157,2780720
3000m3000m,A4500m2000m.233,6159,0.16512634,0.041726302,3900729
3000m3000m,A3000m500m.12,51471,9.838798,0.74866414,725368
3000m3000m,A4000m150m.111,371,0.015148264,0.0024895165,1274143
3000m3000m,A3000m50m.256,2417,0.08050043,0.023149393,1547384
3000m3000m,R3000m3000m.65,454059,15.402117,0.99962544,4119726
3000m3000m,R500m50m.165,2495,0.043514047,0.022406215,3889992
3000m3000m,A4500m150m.172,1853,0.095558679999999993,0.010136034,1390090
3000m3000m,A3000m2000m.303,14253,1.2940329,0.47394684,1439096
3000m3000m,A4000m500m.88,17536,1.06159,0.1709167,1934685
3000m3000m,A4500m3000m.152,25234,1.2620101,0.55144,2848181
3000m3000m,A500m150m.163,27393,3.3759804,0.18405907,1071368
3000m3000m,A4000m3000m.188,180188,41.468662,0.9912493,491047
3000m3000m,R4500m50m.1,167,0.004424039,0.0014264773,1851414
3000m3000m,R3000m3000m.135,117765,6.8657846,0.9939026,2493369
3000m3000m,A3500m3000m.113,298753,21.529476,0.9947169,1956412
3000m3000m,A3500m1000m.117,25648,1.6882122,0.30155802,1749219
3000m3000m,R500m150m.185,744,0.030783506,0.021676034,1241371
3000m3000m,A3500m150m.137,1034,0.037823617,0.012396361,2079320
3000m3000m,A500m50m.23,24448,1.1724356,0.19047365,2472699
3000m3000m,A3000m1000m.12,94383,5.2248626,0.93233025,2566406
3000m3000m,R3000m50m.56,289,0.0056135654,0.0022356405,2500402
3000m3000m,A500m500m.46,24343,2.4455142,0.30289412,1199363
3000m3000m,A4000m150m.109,2207,0.26556602,0.038888864,873412
3000m3000m,A4000m150m.263,4063,0.15623964,0.050861303,2907456
3000m3000m,A4500m50m.62,976,0.046311367,0.007729245,1139568
3000m3000m,A4000m50m.209,1621,0.05012093,0.0158889,2511376
3000m3000m,A3500m50m.164,341,0.012397466,0.0058404175,1125262
3000m3000m,A3000m3000m.130,364040,9.334241,0.9993076,5541246
3000m3000m,R4500m4000m.69,4640,0.49204156,0.26706755,1264534
3000m3000m,A3000m50m.122,126,0.008185202,0.0040123174,1237938
3000m3000m,A4500m150m.54,531,0.016785521,0.0026925686,1759658
3000m3000m,R500m150m.100,4386,0.5747336,0.02289002,876146
3000m3000m,A4500m4000m.291,45862,0.8507323,0.35751554,6572693
3000m3000m,A3000m150m.132,373,0.01352521,0.0045905747,1045185
3000m3000m,A4000m500m.24,3139,0.14627767,0.017051922,1446699
3000m3000m,A4500m3000m.45,37305,1.6104711,0.6361556,3222768
3000m3000m,R3000m150m.184,5409,0.21944897,0.08836259,2933040
3000m3000m,A4500m150m.205,1270,0.039883476,0.012066161,1803059
3000m3000m,A4500m150m.128,17348,0.6647722,0.046398643,2242932
3000m3000m,A4500m500m.255,14707,0.29095116,0.09978006,2241951
3000m3000m,A4500m150m.136,1167,0.040437814,0.018247925,3142056
3000m3000m,A3000m150m.249,2143,0.05787411,0.01000371,3533289
3000m3000m,R4500m3000m.10,260697,13.282816,0.9967363,2758818
3000m3000m,A4500m4000m.301,9650,0.5578007,0.26948598,1724175
3000m3000m,R3500m50m.211,654,0.01577304,0.001516755,1973951
3000m3000m,R3000m3000m.46,287293,10.388768,0.9993618,3945381
3000m3000m,A4000m1000m.86,3190,0.17144017,0.056079105,2250874
3000m3000m,A4500m4000m.231,202558,27.578741,0.9915851,955092
3000m3000m,A3000m150m.48,3576,0.1564909,0.09118316,2495340
3000m3000m,A4500m50m.149,329,0.00578355,0.0016462529,2462562
3000m3000m,A3000m500m.46,172291,8.073234,0.7371423,2748206
3000m3000m,A3000m50m.320,987,0.017343665,0.003090784,3037417
3000m3000m,A3500m50m.209,804,0.02993119,0.01588395,1866727
3000m3000m,A500m50m.283,1726,0.102033906,0.0051936484,1874790
3000m3000m,A4000m1000m.133,129729,9.32445,0.8103597,1793042
3000m3000m,A3500m50m.149,3427,0.15418942,0.017795347,1275221
3000m3000m,A500m500m.86,4627,0.46885043,0.08833416,1176872
3000m3000m,A4500m4000m.79,50042,2.925116,0.8252943,2335007
3000m3000m,R4000m2000m.12,25785,1.221991,0.29713452,2668357
3000m3000m,A4000m150m.241,9096,0.06550699,0.014490661,1073726
3000m3000m,A4500m150m.184,4651,0.25672647,0.10528506,2241543
3000m3000m,A4500m150m.314,21977,1.1973122,0.33150104,2463202
3000m3000m,A3000m3000m.136,48354,6.682401,0.9867395,1050567
3000m3000m,A4500m3000m.3,78199,3.032432,0.83957046,3565353
3000m3000m,A3500m1000m.140,17656,1.1783255,0.13192153,1707462
3000m3000m,A3500m1000m.192,7004,0.48192817,0.041645687,1306834
3000m3000m,A500m50m.90,9164,0.49959257,0.27515456,2320165
3000m3000m,A4500m150m.343,1193,0.020317031,0.007124463,4779869
3000m3000m,A4000m150m.240,3124,0.042343535,0.015252388,5847740
3000m3000m,A4500m2000m.313,3417,0.041711777,0.008363045,6757706
3000m3000m,A4500m4000m.239,56670,2.7320106,0.7896896,2885906
3000m3000m,A3000m3000m.239,265192,7.6389084,0.9997012,4946280
3000m3000m,A3000m500m.289,9276,0.59993505,0.07404203,1550052
3000m3000m,A4500m150m.212,1445,0.009299301,0.00333891,5805787
3000m3000m,A3000m2000m.165,48959,1.1570936,0.33623847,4689981
3000m3000m,R4000m50m.216,34,0.0032463353,0.002077464,1055614
3000m3000m,R4500m150m.60,331,0.021279205,0.0031623985,1092209
3000m3000m,A3500m1000m.167,101880,11.767738,0.8441358,1191069
3000m3000m,A4500m3000m.12,96139,6.0210342,0.91996866,2088619
3000m3000m,A4500m2000m.286,770,0.040966004,0.025641546,2166211
3000m3000m,A4500m4000m.331,7190,0.32657126,0.18254341,2637433
3000m3000m,A4500m150m.179,3031,0.0590735,0.012316523,3711031
3000m3000m,A4500m3000m.307,49972,2.0772002,0.6159886,3137610
3000m3000m,R4500m4000m.110,490824,44.371433,0.99608266,1561276
3000m3000m,A4500m3000m.21,252261,23.618992,0.9746101,1341675
3000m3000m,A4500m500m.219,2428,0.21901232,0.072051935,1311429
3000m3000m,A4500m4000m.59,12483,0.5603659,0.28069228,2703049
3000m3000m,A3500m150m.95,6672,0.15769646,0.021930667,2883223
3000m3000m,A3000m500m.199,34673,3.1754897,0.338462,1320488
3000m3000m,A4500m150m.211,3938,0.09460932,0.0019929607,1595616
3000m3000m,A500m500m.114,16109,2.4729383,0.43914515,851247
3000m3000m,A4500m50m.236,2751,0.057451364,0.013055367,3598520
3000m3000m,A3000m50m.212,1623,0.058769103,0.019587483,1591884
3000m3000m,R4000m1000m.12,6230,0.1862647,0.012968228,1886071
3000m3000m,R4500m3000m.199,49122,2.359482,0.7602587,2871528
3000m3000m,A3500m3000m.137,85107,4.838294,0.9406411,2415274
3000m3000m,A500m150m.233,1640,0.07929422,0.0131608695,1375441
3000m3000m,A3000m500m.80,22305,0.74376094,0.32574254,3979290
3000m3000m,R4500m3000m.278,81659,3.8604314,0.90047234,2930401
3000m3000m,R3500m2000m.12,1712050,68.93294,0.9970668,3494447
3000m3000m,A4500m150m.33,463,0.018668631,0.005821225,1680746
3000m3000m,A4500m3000m.282,10163,0.6523129,0.3294451,2057317
3000m3000m,A3500m3000m.131,653887,24.091312,0.9991848,3801571
3000m3000m,A3000m500m.221,266,0.008516755,0.0028462568,1170309
3000m3000m,A3000m150m.57,295,0.012657581,0.0036196164,1555966
3000m3000m,A3000m1000m.45,12139,1.4415448,0.5987529,1155181
3000m3000m,A3500m1000m.202,159319,6.0289903,0.94377893,3685894
3000m3000m,A4500m150m.188,343,0.012942251,0.0024556257,1265258
3000m3000m,A4500m2000m.47,19920,0.8609352,0.24358332,3127747
3000m3000m,A3000m3000m.145,272076,16.279276,0.9998829,2356402
3000m3000m,A3000m3000m.102,765692,18.545715,0.999525,5857202
3000m3000m,A4500m4000m.287,1982008,185.26628,0.9974351,1524020
3000m3000m,A3500m150m.97,404,0.036609292,0.014259836,607230
3000m3000m,A4500m4000m.53,42238,2.6783652,0.76564217,2063221
3000m3000m,A4000m3000m.128,102138,11.340908,0.99075544,1221147
3000m3000m,A4000m150m.166,105,0.0022186015,8.705051e-4,1692121
3000m3000m,A500m50m.212,241,0.010495848,0.0035291181,1313926
3000m3000m,A4000m150m.270,956956,57.663372,0.82635605,2368346
3000m3000m,A4000m1000m.192,4806,0.3743316,0.011687034,1359113
3000m3000m,A500m150m.147,2135,0.04898405,0.0047267443,1819011
3000m3000m,R3500m2000m.54,28321,3.195876,0.12331657,646077
3000m3000m,A3000m500m.104,5028,0.13483165,0.070488125,4279033
3000m3000m,A500m50m.151,25921,0.7349621,0.3395448,4401528
3000m3000m,A4500m4000m.32,25199,0.5853846,0.30278042,5274096
3000m3000m,R3500m2000m.39,3914,0.37660444,0.048880737,1131816
3000m3000m,R3000m50m.18,55,0.0023894573,0.0015716226,1495270
3000m3000m,A3000m50m.353,1097,0.015999284,0.0041145906,1592868
3000m3000m,A3000m50m.133,788,0.009592328,0.003827694,4093326
3000m3000m,A3000m150m.16,484,0.030594528,0.007895282,918650
3000m3000m,A3000m2000m.105,153744,25.560055,0.9215156,864656
3000m3000m,A4000m500m.83,1246,0.054776326,0.018872578,2080479
3000m3000m,A3500m150m.157,450,0.015856568,0.0066312547,1828010
3000m3000m,A4000m50m.5,1047,0.059414208,0.032345254,1841043
3000m3000m,A4500m150m.267,448,0.019291209,0.0061189397,1660255
3000m3000m,A500m50m.144,3317,0.113939814,0.06879129,2791269
3000m3000m,R4000m50m.116,825,0.07825239,0.047147125,1380169
3000m3000m,A4500m3000m.164,56383,3.2522848,0.8706616,2425707
3000m3000m,R4500m3000m.133,199140,5.3356004,0.93407923,5069799
3000m3000m,A500m50m.67,561,0.026163157,0.011456776,1170399
3000m3000m,A3500m2000m.191,12622,0.93557674,0.27925703,1300089
3000m3000m,A3000m50m.237,580,0.022881446,0.013067562,2039401
3000m3000m,A3500m150m.23,5571,0.23313057,0.02309993,2784554
3000m3000m,A4500m150m.254,3350,0.066353455,0.008795484,6116207
3000m3000m,A4500m150m.129,1326,0.06761625,0.024714515,1802544
3000m3000m,A500m50m.103,54663,3.4104161,0.27658352,2009328
3000m3000m,R4500m4000m.257,20062,0.77923805,0.3913732,3546689
3000m3000m,A500m50m.149,4304,0.11151958,0.014972505,3605275
3000m3000m,A4500m150m.236,710,0.055194184,0.0053496244,1234853
3000m3000m,A4500m150m.326,869,0.024183627,0.008264763,3082968
3000m3000m,A3500m3000m.244,266455,18.165993,0.97870636,2024078
3000m3000m,A4500m2000m.90,258488,28.027298,0.85406065,1258742
3000m3000m,A3500m1000m.84,46936,12.546028,0.81529605,518592
3000m3000m,A500m500m.50,9994,0.79313153,0.16398232,1485337
3000m3000m,A3000m50m.69,769,0.015474844,0.004362546,2556764
3000m3000m,R4500m500m.132,329,0.008242642,0.0033341139,1622620
3000m3000m,A4500m3000m.198,52566,1.3081518,0.5356335,5354964
3000m3000m,A3500m1000m.79,457372,26.425491,0.99224234,2441200
3000m3000m,A4500m150m.176,761,0.030524483,0.008829758,1470482
3000m3000m,R3000m2000m.282,584245,39.388744,0.998776,2084170
3000m3000m,A3000m150m.34,636610,31.847118,0.6796581,2771005
3000m3000m,A3500m2000m.69,140924,25.87071,0.9325124,788930
3000m3000m,A3000m150m.297,565,0.008028799,0.003973972,2535750
3000m3000m,A4500m150m.364,1172,0.02936977,0.013175665,3000228
3000m3000m,A3000m500m.40,4748,0.2319123,0.071846746,1344111
3000m3000m,R500m50m.158,1010,0.018590227,0.009101543,3441175
3000m3000m,A4500m2000m.246,134144,5.4020467,0.6145997,3268267
3000m3000m,A4000m1000m.125,3376,0.07036856,0.032304287,3783832
3000m3000m,A500m50m.42,7527,0.42727557,0.04328549,1756963
3000m3000m,A500m150m.258,15312,1.6310755,0.13075027,832243
3000m3000m,R4000m3000m.74,4297756,424.08322,0.99971104,1422472
3000m3000m,A3000m50m.14,631,0.010757338,0.005721129,2809935
3000m3000m,A3500m500m.88,2266,0.08126307,0.0063772826,1825072
3000m3000m,A4500m500m.291,62752,6.214128,0.33038747,1120896
3000m3000m,A4500m3000m.108,78793,3.4964297,0.8816839,3120868
3000m3000m,A3500m50m.304,2329,0.045190368,0.016631486,4142805
3000m3000m,A4500m150m.324,515,0.008657934,0.0028981718,1162457
3000m3000m,A3000m1000m.104,52108,3.268518,0.6810553,2140992
3000m3000m,A3500m3000m.25,1442699,28.8036,0.9991873,7017166
3000m3000m,A3000m1000m.197,412270,14.81764,0.8690717,3884715
3000m3000m,A3500m150m.352,3105,0.2372838,0.03246558,1166805
3000m3000m,A4500m2000m.141,32111,2.0896678,0.7095919,2091223
3000m3000m,A3500m150m.2,13264,0.9588058,0.10348123,785698
3000m3000m,A3000m500m.21,2949,0.059413016,0.03333908,5094892
3000m3000m,A3500m150m.309,3963,0.16329454,0.010886263,2648108
3000m3000m,R4000m150m.140,71401,10.788696,0.4089812,885740
3000m3000m,A3500m50m.131,191,0.0053804796,0.0021085616,1349261
3000m3000m,A3500m3000m.273,170943,19.212784,0.98208696,1225307
3000m3000m,A4500m50m.124,580,0.011238095,0.004415255,3159727
3000m3000m,A3500m3000m.230,93799,6.757679,0.97743917,1911010
3000m3000m,A4500m4000m.1,3330930,128.40506,0.99751765,3711006
3000m3000m,A500m50m.166,4058,0.29694992,0.028392866,1588568
3000m3000m,A4500m4000m.34,772045,66.78431,0.9840352,1591188
3000m3000m,A3500m150m.110,6305,0.2705316,0.03449155,1294491
3000m3000m,R3000m3000m.72,216758,14.951052,0.999349,2055335
3000m3000m,R3500m50m.198,272,0.008579419,0.0019803608,1752206
3000m3000m,A500m150m.192,35704,6.0086384,0.69243765,778382
3000m3000m,A4500m3000m.153,24123,0.77208084,0.39432997,4235283
3000m3000m,A3500m50m.249,11962,0.19774014,0.013335284,1038973
3000m3000m,R4500m4000m.328,54415,1.7866286,0.66871697,4178297
3000m3000m,A3500m3000m.194,525910,30.593931,0.99520856,2447893
3000m3000m,A4500m4000m.203,94819,9.924645,0.933438,1228344
3000m3000m,A3000m50m.39,5798,0.13094123,0.015886217,1961008
3000m3000m,A3500m150m.10,1806,0.076052256,0.011471944,1825497
3000m3000m,A4500m4000m.114,61059,3.711477,0.8057854,2054470
3000m3000m,R4500m4000m.252,50917,2.5364933,0.65792304,2826738
3000m3000m,A3500m50m.119,1493,0.029721884,0.0076133288,2419441
3000m3000m,R3000m150m.274,1097,0.063020706,0.005780416,1172407
3000m3000m,R4500m4000m.306,25107,1.6987935,0.6423944,2006694
3000m3000m,A4500m4000m.198,391685,47.721455,0.99240613,1140792
3000m3000m,A4500m150m.262,952,0.036981106,0.005202113,1631068
3000m3000m,A4500m150m.133,413,0.012310016,0.0055481433,2258233
3000m3000m,A4000m50m.120,431,0.02625223,0.014196595,1283829
3000m3000m,A4500m150m.120,1984,0.066682614,0.009793977,2076276
3000m3000m,A3500m2000m.145,79763,2.3909693,0.75554544,4635990
3000m3000m,R500m50m.134,3732,0.23138203,0.10699295,1763546
3000m3000m,A4500m1000m.24,28579,5.946519,0.4191966,513716
3000m3000m,A500m150m.150,15660,0.9035034,0.21712211,2242236
3000m3000m,A4500m150m.331,498,0.01655362,0.0049889926,2063142
3000m3000m,A3500m3000m.101,303750,15.379308,0.99598783,2788753
3000m3000m,A4500m2000m.277,25397,1.9796164,0.69130963,1812606
3000m3000m,A3000m3000m.148,259777,19.370874,0.99941814,1871619
3000m3000m,A500m50m.272,1408,0.1768425,0.021978144,1079254
3000m3000m,A4500m2000m.208,18519,1.0787036,0.406356,2090246
3000m3000m,R4000m500m.62,3000,0.15755503,0.021473285,1021921
3000m3000m,A3500m3000m.91,288377,26.586264,0.99714744,1496187
3000m3000m,A4500m4000m.166,3318,0.16830237,0.090971276,2305552
3000m3000m,A3500m150m.83,2026,0.09301122,0.0143184215,2208344
3000m3000m,A4500m4000m.237,361336,23.020826,0.9848103,2032757
3000m3000m,A4500m50m.268,438,0.0052611404,0.0014632841,1270430
3000m3000m,R3000m500m.228,2874,0.24878122,0.032271847,1327132
3000m3000m,R3000m50m.213,579,0.024372017,0.0074793915,2046958
3000m3000m,A3500m150m.101,1157,0.07193986,0.00980912,1146790
3000m3000m,R3500m150m.53,280,0.01691984,0.0073423716,1250822
3000m3000m,A3000m50m.163,405,0.027549936,0.011223582,748246
3000m3000m,A4500m50m.185,2431,0.037449334,0.011289046,4150572
3000m3000m,A4500m150m.183,1096,0.053828057,0.02700078,2351821
3000m3000m,A3000m1000m.112,106164,7.185172,0.6342576,1816109
3000m3000m,A4500m1000m.4,7503,0.19576748,0.10492523,4433843
3000m3000m,A500m50m.190,7516,0.4176358,0.043296352,1911847
3000m3000m,A4500m150m.350,672,0.024088375,0.0060277455,1885282
3000m3000m,A500m150m.94,3373,0.32657564,0.036757447,1100811
3000m3000m,A4500m150m.258,920,0.012258447,0.0042669256,4613626
3000m3000m,A3000m150m.92,2031,0.10234396,0.020819955,2223588
3000m3000m,A4500m3000m.79,4352742,329.54324,0.9989557,1862517
3000m3000m,A3000m3000m.151,179722,15.879307,0.99906385,1593794
3000m3000m,A3000m50m.64,110,0.0029909655,0.0015090194,1929730
3000m3000m,A3500m50m.292,184361,7.65218,0.98030293,3385981
3000m3000m,A4500m150m.113,1341,0.03163818,0.016893627,2276894
3000m3000m,A500m50m.203,3006,0.19264846,0.10980487,2067595
3000m3000m,A4500m150m.182,1845,0.042331964,0.006637274,1695877
3000m3000m,A3000m3000m.26,737803,43.956364,0.9999449,2324278
3000m3000m,R3000m3000m.269,117746,10.269976,0.9987782,1628798
3000m3000m,A4500m150m.283,252,0.012183741,0.0050006714,1660777
3000m3000m,A3000m3000m.31,135316,7.93602,0.9996208,2447162
3000m3000m,R4500m3000m.66,35894,2.4534566,0.784057,2035616
3000m3000m,A4500m500m.140,12368,0.79544115,0.03737975,1564216
3000m3000m,A4500m150m.305,72,0.010362297,0.002335678,800624
3000m3000m,R4000m150m.209,192,0.010212967,0.003253224,1149014
3000m3000m,A4500m3000m.194,11122,1.3213599,0.55533457,1120620
3000m3000m,A3500m150m.288,7694,0.25701672,0.11419964,3585782
3000m3000m,A3000m3000m.59,559823,39.96508,0.999485,1955330
3000m3000m,A4500m150m.238,925,0.036033332,0.0045469757,2043776
3000m3000m,A3000m2000m.207,28389,0.8326126,0.3549732,4413950
3000m3000m,A4000m500m.70,26620,2.666311,0.27729368,1357640
3000m3000m,A3000m500m.277,6793,0.2766858,0.10219333,2862584
3000m3000m,A500m50m.210,382,0.016773261,0.004788356,1315274
3000m3000m,A4500m50m.139,1015,0.047330346,0.018192995,1187435
3000m3000m,A3000m500m.105,2606,0.10263829,0.05062883,2998114
3000m3000m,A4500m4000m.111,12111,0.85009557,0.34970036,1532452
3000m3000m,A3000m2000m.153,812984,83.98817,0.9153539,1366194
3000m3000m,R4500m2000m.38,4964,0.3031571,0.17705593,2074034
3000m3000m,A4500m150m.355,908,0.04841972,0.011751702,2008390
3000m3000m,A4500m4000m.312,77825,3.8715267,0.89976424,2815991
3000m3000m,A4500m50m.231,315,0.0054563656,0.002283325,1785554
3000m3000m,A4000m50m.20,388,0.011710592,0.0035732603,1830821
