scaffold,reconciled_taxonomy
OC1703_4500m_4000m_sens_contig_807741,Pseudomonadota;Alphaproteobacteria
OC1703_3000m_50m_sens_contig_4391477,Pseudomonadota;Gammaproteobacteria
OC1703_3000m_150m_sens_contig_4702407,Pseudomonadota;Alphaproteobacteria
OC1703_3000m_50m_sens_contig_1972918,Pseudomonadota;Gammaproteobacteria
OC1703_4000m_500m_sens_contig_2325374,Candidatus Thermoplasmatota
OC1703_4500m_2000m_sens_contig_5311496,unclassified
OC1703_3500m_50m_sens_contig_2103931,eukaryote
OC1703_4500m_4000m_sens_contig_4097424,Pseudomonadota;Gammaproteobacteria
OC1703_4000m_50m_sens_contig_3079299,Cyanobacteriota
OC1703_3500m_500m_sens_contig_4348188,Candidatus Thermoplasmatota
OC1703_4000m_150m_sens_contig_3597150,Euryarchaeota
OC1703_3000m_3000m_sens_contig_2687572,Pseudomonadota;Gammaproteobacteria
OC1703_3000m_2000m_sens_contig_2914838,unclassified
OC1703_4000m_2000m_sens_contig_1338195,Pseudomonadota;Alphaproteobacteria
OC1703_3000m_50m_sens_contig_298139,Actinomycetota
OC1703_3000m_2000m_sens_contig_2232286,Pseudomonadota;Gammaproteobacteria
OC1703_4000m_150m_sens_contig_821672,Pseudomonadota;Alphaproteobacteria
OC1703_3000m_150m_sens_contig_5322990,Candidatus Thermoplasmatota
OC1703_3000m_150m_sens_contig_452267,eukaryote
OC1703_4000m_50m_sens_contig_3457603,Pseudomonadota;Gammaproteobacteria
OC1703_4500m_150m_sens_contig_732007,Pseudomonadota;Gammaproteobacteria
OC1703_4500m_2000m_sens_contig_2981865,Pseudomonadota;Alphaproteobacteria
OC1703_500m_500m_sens_contig_3294511,Pseudomonadota;Gammaproteobacteria
OC1703_4500m_50m_sens_contig_4005495,Pseudomonadota;Alphaproteobacteria
OC1703_4500m_4000m_sens_contig_2080665,Pseudomonadota;Betaproteobacteria
OC1703_3000m_3000m_sens_contig_763523,Pseudomonadota;Alphaproteobacteria
OC1703_3500m_1000m_sens_contig_3220855,Pseudomonadota;Gammaproteobacteria
OC1703_4500m_50m_sens_contig_977953,eukaryote
OC1703_4500m_4000m_sens_contig_2859560,Pseudomonadota;Gammaproteobacteria
OC1703_4500m_150m_sens_contig_1186868,Myxococcota
OC1703_3000m_2000m_sens_contig_1202166,unclassified
OC1703_3500m_2000m_sens_contig_2873078,Pseudomonadota;Alphaproteobacteria
OC1703_4000m_500m_sens_contig_1166220,Pseudomonadota;Gammaproteobacteria
OC1703_3500m_50m_sens_contig_3774738,Pseudomonadota;Alphaproteobacteria
OC1703_4000m_50m_sens_contig_136864,Cyanobacteriota
OC1703_3500m_2000m_sens_contig_1356916,Euryarchaeota
OC1703_4500m_500m_sens_contig_1480000,Pseudomonadota;Alphaproteobacteria
OC1703_3000m_3000m_sens_contig_2166478,Pseudomonadota;Alphaproteobacteria
OC1703_4000m_1000m_sens_contig_223552,Myxococcota
OC1703_4500m_1000m_sens_contig_2066986,Pseudomonadota;Alphaproteobacteria
OC1703_3000m_3000m_sens_contig_1890843,Myxococcota
OC1703_4500m_50m_sens_contig_6969080,Pseudomonadota;Alphaproteobacteria
OC1703_3500m_3000m_sens_contig_1088059,Myxococcota
OC1703_4500m_2000m_sens_contig_2131699,unclassified
OC1703_4500m_50m_sens_contig_297637,Cyanobacteriota
OC1703_3000m_500m_sens_contig_1732262,Pseudomonadota;Alphaproteobacteria
OC1703_4000m_150m_sens_contig_2321125,Pseudomonadota;unclassified
OC1703_4500m_500m_sens_contig_2068608,Pseudomonadota;Alphaproteobacteria
OC1703_4000m_2000m_sens_contig_3105744,Pseudomonadota;unclassified
OC1703_3000m_50m_sens_contig_988797,Candidatus Thermoplasmatota
OC1703_3000m_1000m_sens_contig_1339060,Euryarchaeota
OC1703_4500m_50m_sens_contig_7100217,Cyanobacteriota
OC1703_4500m_150m_sens_contig_1420987,Chloroflexota
OC1703_3500m_2000m_sens_contig_1134923,Pseudomonadota;unclassified
OC1703_500m_50m_sens_contig_739980,Pseudomonadota;Gammaproteobacteria
OC1703_4500m_50m_sens_contig_7040837,Pseudomonadota;Alphaproteobacteria
OC1703_500m_500m_sens_contig_1588197,Actinomycetota
OC1703_4000m_500m_sens_contig_3021757,Pseudomonadota;Gammaproteobacteria
OC1703_3000m_150m_sens_contig_5334648,Candidatus Thermoplasmatota
OC1703_4500m_150m_sens_contig_1651950,Cyanobacteriota
OC1703_3500m_2000m_sens_contig_2222888,Actinomycetota
OC1703_3500m_500m_sens_contig_3834387,unclassified
OC1703_3000m_2000m_sens_contig_3197486,Planctomycetota
OC1703_3000m_150m_sens_contig_5326052,Pseudomonadota;Gammaproteobacteria
OC1703_4000m_1000m_sens_contig_2738141,Myxococcota
OC1703_3500m_2000m_sens_contig_2532949,unclassified
